0,1,2,3,4,5,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_correct,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceA_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceB_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceC_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceD_probs
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.37196285,0.11888647,0.3690682,0.1400825
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.075212054,0.571152,0.25743836,0.09619769
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.058378942,0.04304593,0.010006985,0.8885682
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,True,0.05408787,0.44411287,0.4802005,0.021598876
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.04406521,0.31435233,0.22998507,0.41159737
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.30712038,0.57377636,0.08833584,0.030767485
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.17793886,0.5049244,0.07105621,0.2460805
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.24179651,0.23253344,0.03146998,0.4942
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.42602158,0.46063918,0.06981831,0.043520845
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.16094095,0.20265524,0.21238089,0.4240229
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.35849044,0.18525732,0.3394119,0.11684032
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.063295685,0.4533059,0.060870867,0.42252755
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.21078095,0.44448364,0.066584766,0.27815077
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.12734145,0.035638787,0.03219696,0.80482274
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.020333348,0.027901169,0.034995906,0.9167695
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.113123216,0.17048271,0.42525813,0.29113588
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.9241377,0.045296784,0.00545236,0.02511317
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.23982452,0.37144747,0.18677552,0.20195249
A Binary number system has how many digits.,0,1,2,10,C,True,0.008068822,0.021010846,0.93627924,0.034641027
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.2566199,0.2851641,0.21525314,0.24296285
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.036116123,0.001399007,0.0014704486,0.9610144
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,True,0.22772096,0.035750296,0.021264251,0.71526444
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.06270277,0.59027773,0.185015,0.16200455
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.113436565,0.7197472,0.00808992,0.15872629
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.20463727,0.27536955,0.3169484,0.20304477
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.0022917564,0.052569233,0.8822218,0.062917136
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.4258924,0.24077775,0.1224978,0.21083203
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.39453864,0.31950715,0.20548506,0.08046911
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.18977909,0.36580876,0.23434588,0.2100663
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.15012828,0.36581036,0.41451746,0.06954394
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.42937842,0.28827104,0.15190816,0.13044249
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.114130855,0.33283874,0.27165508,0.2813753
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.07252975,0.70446193,0.21994375,0.003064653
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.83037734,0.021115454,0.024114607,0.12439261
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0061373976,0.9887406,0.0031716265,0.0019501698
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,True,0.41170222,0.05659526,0.51237166,0.019330932
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,True,0.27225056,0.29552516,0.34821376,0.08401048
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.1498898,0.21808839,0.03687584,0.59514594
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.10422904,0.12971513,0.4838365,0.28221935
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.030566933,0.036727015,0.32353064,0.60917544
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.01320559,0.009586229,0.010778088,0.96643007
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.01613831,0.0082426425,0.9677231,0.007895968
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.23318972,0.13183352,0.022998894,0.6119779
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.092316665,0.5354124,0.24608906,0.12618193
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.030043283,0.027569268,0.905864,0.03652335
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.6364366,0.018124979,0.020378461,0.32505998
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0019328184,0.0049840603,0.9914948,0.0015883412
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.012677108,0.7310525,0.2536338,0.002636587
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.097660765,0.15851907,0.20755704,0.5362631
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.053116877,0.05765783,0.058337484,0.8308878
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.19587891,0.26358387,0.09216592,0.4483713
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.060623694,0.61467403,0.30547667,0.019225707
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.089932114,0.14540513,0.6856074,0.0790554
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.15224625,0.015133421,0.012793494,0.8198268
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.10150024,0.0325684,0.85317737,0.012753968
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.0504779,0.17618518,0.081933714,0.69140315
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.105222486,0.14326139,0.2150608,0.53645533
A latch is ________ sensitive,both level and edge,edge,level,,C,True,0.25018647,0.34734952,0.37557438,0.026889551
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.10161902,0.04439406,0.7026258,0.15136108
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.39382717,0.05006951,0.48064595,0.07545742
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.10873313,0.592416,0.14126186,0.15758899
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.35658437,0.17042403,0.3272202,0.1457714
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,0.13613945,0.26447383,0.50581944,0.09356719
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.3488231,0.43581644,0.1781614,0.037199065
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.007079359,0.013123059,0.09849403,0.8813036
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.3494684,0.024061954,0.61333615,0.01313346
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.6757194,0.062119447,0.17490017,0.08726093
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.06790701,0.0101329805,0.0026640783,0.9192959
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.06403803,0.42748308,0.49977836,0.008700526
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.1648055,0.26855272,0.26233172,0.3043101
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.18024595,0.80151993,0.012854544,0.0053795436
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.09959783,0.24747178,0.52800673,0.124923654
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.11596588,0.034012686,0.01625584,0.83376557
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.24726488,0.28908193,0.08955339,0.3740998
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,True,0.047137957,0.12467805,0.48927385,0.3389101
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.20611577,0.24668826,0.36600855,0.18118736
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.19680047,0.03654691,0.03830083,0.7283518
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.15737832,0.015044256,0.8246034,0.0029739842
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.08446746,0.07085143,0.7183748,0.12630633
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.07954654,0.044796206,0.036992576,0.8386647
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.002359281,0.001963568,0.0020861288,0.99359107
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.3610015,0.43886617,0.04607582,0.15405652
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.30175042,0.49363077,0.084121026,0.12049781
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.17693578,0.36732817,0.26665163,0.18908434
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.07319077,0.36025763,0.038268685,0.5282829
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.80967265,0.09822444,0.08271327,0.009389563
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.1146396,0.63443244,0.11690066,0.13402727
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.16635786,0.4966528,0.25366542,0.083323866
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.1253183,0.40770522,0.41574648,0.051230017
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.0492704,0.0098546995,0.92966425,0.011210544
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.0245475,0.9653445,0.0053399666,0.004768053
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.3065097,0.30891368,0.21397825,0.17059834
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,True,0.101911075,0.25520557,0.15479,0.48809344
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.009213119,0.012397607,0.0049993126,0.9733899
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.25825182,0.33551073,0.17474192,0.23149544
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.17415537,0.089297995,0.69420016,0.04234648
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.02829032,0.908023,0.056042675,0.007644038
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.1130964,0.46150395,0.25091535,0.17448424
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.09828093,0.3948299,0.12718497,0.3797042
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.16656652,0.2934775,0.49148235,0.04847362
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.79520154,0.08251421,0.10471599,0.017568292
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.10109415,0.8464509,0.035626277,0.016828662
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.25205722,0.1262482,0.39039385,0.23130071
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.026803644,0.11597581,0.8241224,0.033098083
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.18029195,0.21160764,0.38019004,0.22791038
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.104597606,0.042426657,0.82917655,0.023799196
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.42487225,0.28302592,0.19913362,0.09296818
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.1952309,0.30475113,0.37926888,0.12074902
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.8281651,0.07733285,0.0323633,0.06213869
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.13631804,0.21783563,0.297746,0.34810033
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.8620201,0.075913236,0.04031722,0.021749506
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0027716602,0.008773978,0.0131713,0.9752831
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.13864128,0.16145617,0.17871569,0.5211869
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.037844203,0.2596304,0.6920982,0.010427174
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.24404277,0.116181776,0.608749,0.031026555
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.28934884,0.4696595,0.14778492,0.093206786
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.7835899,0.21090037,0.0025882842,0.0029214758
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.35398406,0.1865365,0.21808325,0.24139614
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.2342451,0.3252171,0.19118527,0.2493526
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.02841083,0.007454961,0.008480641,0.9556535
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.22833458,0.25175798,0.37646008,0.14344737
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.022677394,0.06360033,0.88832474,0.025397478
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.14546551,0.09138627,0.07725614,0.68589205
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.28910378,0.48039,0.15965828,0.07084793
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.083148114,0.024197482,0.05942328,0.83323115
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.0880743,0.15158544,0.11713616,0.64320403
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.30889773,0.2139672,0.2580937,0.2190413
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.15522838,0.4598199,0.28550866,0.09944303
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.3217413,0.265693,0.2784439,0.13412173
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.20806979,0.12919347,0.6285039,0.03423286
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.2659461,0.27438813,0.25575787,0.20390794
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.12737226,0.3278075,0.26443163,0.2803886
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.043375894,0.17357722,0.4083364,0.37471056
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.18102273,0.42419156,0.30793002,0.086855665
