0,1,2,3,4,5,/home/incoming/LLM/llama3/llama3-8b-instruct_correct,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceA_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceB_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceC_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceD_probs
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.0004337657,0.0017979088,0.021732561,0.9760358
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.00028891477,0.00042698835,0.00022500705,0.99905914
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.045388997,0.32002357,0.0080116335,0.62657577
What is the optimal span of control?,2,5,7,None of the above,D,False,0.0058041494,0.25068524,0.70306414,0.04044647
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.0018652142,0.0069844653,0.0020325952,0.9891178
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.9972607,0.00062135846,0.0003234602,0.0017944521
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.0029227466,0.0044219745,0.9851918,0.0074634952
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.00014762451,0.999474,5.2227515e-05,0.0003262424
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.00015900917,0.000105509986,0.00019030906,0.99954516
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.00020814252,0.00043380627,8.2793376e-05,0.99927527
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.09333232,0.8383863,0.058405876,0.009875656
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.0018182917,0.994843,0.0015133166,0.0018254083
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.0025295457,0.99685186,0.00030448064,0.00031414587
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.0040964317,0.004177226,0.0049027866,0.98682356
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.049612142,0.01642438,0.008757063,0.9252064
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.019387035,0.008145104,0.95254344,0.019924464
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.06424034,0.77955645,0.014788966,0.1414143
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9998023,6.295759e-05,4.7107027e-05,8.76644e-05
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.30364925,0.69506,0.0003392555,0.0009514655
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0020914085,0.6469136,0.3489837,0.002011288
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.0002295447,0.00020656787,7.028118e-05,0.9994936
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.10239262,0.021462658,0.6676837,0.20846103
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.38842428,0.50660074,0.050950177,0.05402473
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00018810252,7.629774e-05,0.99960166,0.00013390671
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.019456487,0.0089776935,0.9672244,0.004341329
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.0003766067,0.000763744,0.00035517395,0.9985045
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.96078897,0.006945315,0.008952864,0.023312852
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.021878168,0.840441,0.087208495,0.050472405
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.08851622,0.44082788,0.02637056,0.44428533
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.004311574,0.06770834,0.8780551,0.049925
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.1576752,0.007009428,0.75222635,0.083088994
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.001607503,0.001153327,0.9621913,0.035047814
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0002286842,9.607744e-05,0.99964404,3.125276e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.0005169208,0.00035666465,0.00034033175,0.99878615
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,True,0.1169636,0.030392826,0.8055702,0.04707333
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.0010180908,0.0011902688,0.035332534,0.96245915
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.533199,0.23660563,0.09901793,0.13117746
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.19414735,0.023830378,0.75008,0.031942256
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.021118917,0.0025520266,0.97096854,0.0053605963
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.41687176,0.5653619,0.01454591,0.0032203733
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.30149156,0.0010663172,0.0019083557,0.69553375
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.9891494,0.0030933889,0.0014470132,0.00631014
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.99989367,6.339522e-05,1.6186123e-05,2.6660355e-05
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.0053934054,0.016419314,0.0012760519,0.97691125
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.00038846425,0.00016970746,0.0011872425,0.9982546
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.010188916,0.9407628,0.012854865,0.036193464
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.034764104,0.0707762,0.011781778,0.8826779
