0,1,2,3,4,5,/home/LAB/lishuo/jerry/DDKC/quan/llama3_8b_v2_correct,/home/LAB/lishuo/jerry/DDKC/quan/llama3_8b_v2_choiceA_probs,/home/LAB/lishuo/jerry/DDKC/quan/llama3_8b_v2_choiceB_probs,/home/LAB/lishuo/jerry/DDKC/quan/llama3_8b_v2_choiceC_probs,/home/LAB/lishuo/jerry/DDKC/quan/llama3_8b_v2_choiceD_probs
Individualism as a guiding moral philosophy was advocated by which economist?,John Kenneth Galbraith,John Maynard Keynes,Milton Friedman,Alfred Marshall,C,False,0.015854748,0.005373276,0.035451178,0.9433209
The Hawthorn Studies are most associated with which writer?,Mary Parker Follett,Elton Mayo,Lillian Gilbreth,Frederick Taylor,B,True,0.010946807,0.9815585,0.003995766,0.0034988099
How can you describe the thinking and outlook of transformational leaders?,Strategic,Operational,Functional,Developmental,A,False,0.054449867,0.0015147481,0.0012459977,0.9427894
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,False,0.004316573,0.96547294,0.012248832,0.017961724
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,False,0.036029365,0.01335842,0.006769717,0.94384253
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,True,0.012982788,0.02305409,0.9208924,0.043070715
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.69972306,0.004429048,0.017517224,0.2783306
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,True,0.006397146,0.007248916,0.96437186,0.021982066
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,True,0.0006834304,0.0011762582,0.9967758,0.0013644834
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,True,0.00028619063,0.0006202333,0.0016925676,0.997401
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.0004991575,0.0004580527,6.861744e-05,0.9989742
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.9986761,0.00039940147,0.00016354054,0.00076089724
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,0.0022149645,0.0044049826,0.011973984,0.9814061
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.5101432,0.026410298,0.009715806,0.4537308
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.00021898861,0.0003236442,0.00016659776,0.9992907
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.00038119167,0.0005835228,0.00014927679,0.99888605
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,False,0.11823514,0.0054655056,0.0026532898,0.8736461
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,True,0.9939262,0.0019413464,0.0012632582,0.0028691238
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,True,0.24896066,0.53534955,0.18501186,0.030677972
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,True,0.00034183738,0.00019861462,0.00016594873,0.99929357
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.051436394,0.025264708,0.011567025,0.9117319
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.051344015,0.00095520756,0.0013523308,0.9463485
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.009860271,0.0061223814,0.016772887,0.9672444
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.00065234926,0.99321765,0.0025055993,0.0036243268
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.0004541803,0.0007665744,0.99829763,0.0004815875
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.0007533595,0.9984863,0.00030260647,0.00045782898
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.9977977,0.00037634015,0.0010071385,0.0008187978
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.0009139193,0.9944348,0.0008927484,0.0037586112
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.007947875,0.0086611025,0.97028714,0.01310383
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.012163714,0.9625163,0.0075526214,0.017767368
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,1.8924595e-05,0.99995184,8.887119e-06,2.0223973e-05
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9978288,0.000265833,0.00051240646,0.0013928653
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0021032977,0.0034949493,0.976653,0.017748818
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.001227663,0.96592015,0.01649024,0.01636191
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.93535095,0.0010328563,0.0009515118,0.062664606
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.00029688416,0.000343049,0.99503136,0.00432873
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.025553647,0.92215896,0.0350644,0.017223055
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,0.020297939,0.012652604,0.35978958,0.60725987
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,True,0.00051809155,0.0010967997,0.43903723,0.5593479
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.0040119872,0.87314284,0.010528969,0.11231618
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.0012238986,0.99741447,0.00054950366,0.00081211375
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.99924845,0.00018189519,0.00018154026,0.00038809227
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.09534905,0.67490745,0.1298186,0.099924944
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.006763846,0.002765055,0.5587232,0.43174785
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.000871368,0.0009348414,0.000668101,0.99752563
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.036054265,0.042316683,0.044695325,0.87693375
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.000646676,0.0017373681,0.016874587,0.98074144
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.00067371805,0.0008925315,0.00034952033,0.9980843
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.05397478,0.70544547,0.01510581,0.22547393
What is the optimal span of control?,2,5,7,None of the above,D,False,0.003468083,0.0422499,0.93201786,0.022264132
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.00074596226,0.018214758,0.0019653488,0.979074
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.99897206,0.00031351013,8.7634384e-05,0.0006266941
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.00063845207,0.0008795049,0.9951106,0.003371487
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.00022583618,0.9988312,9.732082e-05,0.0008456642
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,5.3694854e-05,4.7571004e-05,6.0844242e-05,0.9998379
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.00018300307,0.00030172104,5.4095603e-05,0.99946123
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.26846853,0.57280546,0.11913218,0.039593745
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.0046650073,0.910075,0.004486294,0.08077375
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.00061643025,0.9990601,0.0001902167,0.0001333124
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.013282896,0.009680087,0.016274543,0.96076244
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.026699262,0.0120814005,0.005216483,0.9560029
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.14503947,0.10446801,0.6082583,0.14223415
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.1360764,0.3066529,0.035636585,0.52163416
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9997812,6.894165e-05,4.570134e-05,0.000104305385
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.35892224,0.6398481,0.0002788586,0.0009507654
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0014079551,0.81682074,0.1794317,0.002339532
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.0004139071,0.00030519595,8.709921e-05,0.99919385
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.1293946,0.03824897,0.63194615,0.20041029
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.4498882,0.3422569,0.08486234,0.12299258
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00014938858,5.942267e-05,0.999634,0.00015717064
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.0073557966,0.0073557966,0.97859085,0.0066975285
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.00016145894,0.00039961474,0.00022947944,0.9992094
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.8949596,0.007273798,0.014522293,0.08324422
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.015985044,0.8525365,0.057564355,0.073914096
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.07114778,0.02597012,0.022475265,0.88040686
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0026777368,0.08628262,0.8990856,0.011953997
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.019488648,0.0041493727,0.9172633,0.05909859
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.001505673,0.0011058854,0.9631195,0.03426896
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0001559607,5.5827153e-05,0.9997186,6.9613845e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.00062831584,0.00037665293,0.0003679278,0.99862707
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,True,0.048683923,0.013001131,0.89731896,0.040995978
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.0003415122,0.0004283522,0.012518287,0.98671186
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.43566027,0.1436655,0.13496126,0.285713
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.015394137,0.008601662,0.9598713,0.016132917
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.03421713,0.005629603,0.9467536,0.013399621
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.24622552,0.7180652,0.023354255,0.012354994
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.19634888,0.0010223261,0.0014028234,0.801226
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.9829789,0.0041935868,0.0016486597,0.011178868
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9999081,4.6200785e-05,1.3484642e-05,3.219041e-05
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.0017005404,0.014921768,0.0006607588,0.9827169
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.000120479985,5.47305e-05,0.00041399695,0.99941075
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.016595352,0.8850863,0.022771936,0.07554645
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.06941558,0.31231663,0.030207193,0.5880606
