0,1,2,3,4,5,C:/Users/HP/Desktop/qwen/qwenModel_correct,C:/Users/HP/Desktop/qwen/qwenModel_choiceA_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceB_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceC_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceD_probs
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.030377716,0.016196627,0.0084027,0.945023
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.010767003,0.01123973,0.19309935,0.78489393
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.012509766,0.9226877,0.030126821,0.03467576
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.0041042254,0.007622906,0.9867719,0.0015010391
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.026487608,0.8909621,0.03606312,0.046487197
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.939954,0.010360685,0.04482931,0.0048559555
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.005924835,0.9657479,0.0054369345,0.022890348
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.26605088,0.13641733,0.48175588,0.11577588
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.036360364,0.9414163,0.008636343,0.013586874
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.0004493613,0.99739826,0.00078711484,0.0013653354
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9821697,0.004601963,0.0060728416,0.007155556
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.18807836,0.109705135,0.48404175,0.21817473
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.009081673,0.07544817,0.40786898,0.50760114
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9649282,0.003168644,0.003661361,0.028241815
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.021793578,0.024695361,0.6294816,0.3240294
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.60613877,0.19601725,0.023502551,0.17434135
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,0.13951297,0.09366458,0.08011556,0.6867069
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,True,0.021470299,0.08360017,0.328072,0.5668576
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.008469888,0.627162,0.023386113,0.34098205
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.014669773,0.9699023,0.009772175,0.0056557013
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9605879,0.036100093,0.0012352774,0.0020767967
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.16546983,0.34486875,0.34757358,0.14208779
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.02715626,0.04442467,0.06695034,0.86146873
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.016280828,0.018091766,0.034064967,0.9315624
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.2821967,0.22852984,0.30275285,0.18652062
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.003834996,0.1608539,0.117224425,0.71808666
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.0005008856,0.0400241,0.0010770733,0.9583979
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,True,0.13508104,0.13092501,0.65458393,0.07941004
What is the optimal span of control?,2,5,7,None of the above,D,False,0.106747806,0.4012914,0.22775753,0.26420334
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.052192893,0.18004873,0.06394807,0.7038103
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.9381607,0.027999945,0.013592882,0.020246537
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.09273896,0.054518424,0.27795103,0.57479155
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.005956487,0.95212805,0.015940385,0.025975065
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.0030993186,0.0018652028,0.0020525295,0.992983
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.010050995,0.006192238,0.0016472016,0.98210955
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.108836636,0.63122386,0.24146464,0.018474855
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.018432034,0.84743583,0.0153405,0.11879168
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.029942611,0.93513304,0.0121452585,0.022779137
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.022660187,0.17754129,0.016449532,0.7833489
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.045975897,0.04688269,0.043021973,0.86411947
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.13087182,0.07060005,0.5934406,0.20508759
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.063359,0.49255115,0.10819913,0.33589068
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9960366,0.0016128499,0.0007059794,0.0016446605
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.18864648,0.79423136,0.008160045,0.0089620575
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,True,0.0027527409,0.34135044,0.6528498,0.0030470062
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.009661808,0.0033652198,0.0014417203,0.9855312
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.15000989,0.055185556,0.14826222,0.6465424
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.17255642,0.17527379,0.24144983,0.41072002
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.0099955825,0.012246843,0.62814325,0.34961438
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.0063942457,0.0076828627,0.96770734,0.01821551
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.0017632081,0.0007568666,0.0021519053,0.99532807
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.710503,0.18390341,0.04351059,0.062083058
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.03317843,0.13591862,0.40896058,0.42194238
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.07517474,0.3671435,0.10076429,0.45691746
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.010010059,0.065273784,0.8802033,0.04451285
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.040516425,0.011119926,0.88336515,0.06499846
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.016882716,0.043111525,0.87270963,0.06729614
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0005990077,0.0007155195,0.9957884,0.0028970444
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.006222899,0.0071067736,0.003545701,0.9831246
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,True,0.12882893,0.14944416,0.49385172,0.22787514
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.009213913,0.013406164,0.08407019,0.8933097
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.20823279,0.54862034,0.07842119,0.1647257
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.5063272,0.124080814,0.29998896,0.06960303
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.046255156,0.14026703,0.60455066,0.20892712
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.49394053,0.3685021,0.05629131,0.08126599
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.5425592,0.014859523,0.010015258,0.43256593
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.9923344,0.0034283923,0.0016289748,0.002608183
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9976592,0.0014481045,0.00050142995,0.00039127748
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.17940615,0.37684715,0.045716748,0.39802992
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0028614402,0.0012747261,0.016147962,0.9797158
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.13951664,0.6204043,0.08074604,0.159333
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.07825543,0.15441838,0.106962495,0.6603637
